,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
1405,-0.09523809523809534,-1.0,0.11764705882352937,-0.2857142857142859,-0.80952380952381,0.35714285714285715,-0.07142857142857142,-0.681818181818214,-0.15789473684210661,1.5555555555555562,0.687500000000001
1071,-0.1904761904761907,1.0416666666666667,-0.17647058823529413,8.428571428571425,0.9047619047619053,1.2142857142857142,1.3095238095238095,1.0090909090909184,-0.5789473684210521,-0.2222222222222225,-0.6250000000000001
1524,-0.9047619047619051,-0.4166666666666668,-0.20588235294117652,-0.2857142857142859,-0.19047619047619072,0.6428571428571429,0.23809523809523808,-0.6727272727272957,0.42105263157894784,0.8888888888888894,-0.12499999999999958
1430,-0.23809523809523814,-0.45833333333333354,-0.05882352941176476,-0.5714285714285715,-0.6190476190476192,0.35714285714285715,0.23809523809523808,-0.5,0.3157894736842109,0.0,0.1250000000000007
798,0.7142857142857144,-0.08333333333333341,0.2352941176470589,1.9999999999999993,0.14285714285714304,-0.5714285714285714,-0.5476190476190477,0.9090909090909183,-0.10526315789473696,-0.5555555555555556,0.31250000000000006
1,-0.04761904761904788,1.5,-0.7647058823529412,0.5714285714285712,0.9047619047619053,0.8571428571428571,0.7142857142857143,0.04545454545454087,-0.5789473684210521,0.33333333333333376,-0.24999999999999917
819,0.5714285714285712,0.5833333333333334,-0.32352941176470595,1.4285714285714282,0.8571428571428577,-0.2857142857142857,0.5238095238095238,1.3909090909090818,-0.15789473684210661,-0.44444444444444436,-0.37499999999999983
432,1.904761904761905,-0.6250000000000001,1.2647058823529411,0.14285714285714232,-0.04761904761904768,-0.07142857142857142,-0.30952380952380953,-0.4090909090909183,-1.6315789473684217,0.16666666666666688,1.6250000000000013
585,-0.1428571428571432,-0.041666666666666706,-0.05882352941176476,0.28571428571428525,0.5714285714285715,-0.35714285714285715,0.023809523809523808,0.5909090909090817,0.8421052631578957,0.2222222222222225,-0.37499999999999983
1260,0.33333333333333304,0.47916666666666663,1.235294117647059,-0.5714285714285715,15.428571428571436,0.42857142857142855,0.4523809523809524,-0.17272727272729566,-1.5263157894736847,2.944444444444445,-0.5624999999999992
1207,0.9523809523809526,0.8333333333333331,0.8529411764705884,-0.7142857142857144,2.7142857142857157,0.7857142857142857,0.35714285714285715,0.3727272727272452,0.21052631578947392,1.7777777777777781,-0.12499999999999958
1503,-0.8095238095238098,-0.3333333333333334,0.3823529411764706,0.4285714285714282,-0.09523809523809536,-0.5,-0.5476190476190477,-0.5227272727272705,1.0526315789473673,0.38888888888888873,0.5000000000000006
82,-0.23809523809523814,-0.08333333333333341,0.6176470588235293,-0.2857142857142859,0.3333333333333331,0.5714285714285714,0.8571428571428571,0.1363636363636226,0.26315789473684126,-0.2777777777777781,-0.6874999999999999
1008,0.4761904761904763,-0.7083333333333335,0.41176470588235303,1.9999999999999993,1.4761904761904767,-0.07142857142857142,-0.30952380952380953,-0.5500000000000252,-0.42105263157894784,0.44444444444444436,1.1250000000000007
122,-0.28571428571428603,0.7291666666666664,-0.7647058823529412,0.4285714285714282,-0.19047619047619072,-0.7142857142857143,-0.5714285714285714,0.5909090909090817,0.9473684210526326,-0.5555555555555556,-0.6250000000000001
1347,-0.3333333333333335,0.5625000000000001,-0.6764705882352942,-0.5714285714285715,-0.04761904761904768,-0.42857142857142855,-0.5952380952380952,-0.3772727272727296,0.15789473684210428,-1.2777777777777781,-0.43749999999999967
717,-0.1428571428571432,-0.25,-0.4411764705882354,0.5714285714285712,0.0,-0.07142857142857142,0.2857142857142857,0.04545454545454087,-0.5263157894736848,-0.2777777777777781,-0.12499999999999958
561,0.5238095238095237,-0.3333333333333334,0.6764705882352942,0.28571428571428525,-0.04761904761904768,0.9285714285714286,2.0,0.5,-0.42105263157894784,-0.2222222222222225,-0.6250000000000001
1439,-0.28571428571428603,0.6250000000000001,-0.7058823529411766,0.0,-0.33333333333333376,1.2857142857142858,1.3095238095238095,-0.47272727272729564,0.052631578947367315,0.33333333333333376,0.5416666666666882
107,-0.8095238095238098,0.4583333333333333,0.14705882352941174,-0.7142857142857144,0.4285714285714285,0.14285714285714285,0.6428571428571429,0.09090909090908174,0.7894736842105261,0.944444444444445,-0.5624999999999992
207,-0.04761904761904788,0.20833333333333307,0.14705882352941174,-0.5714285714285715,-0.47619047619047616,0.9285714285714286,1.9761904761904763,-0.20454545454548437,-0.10526315789473696,-0.5,-0.5624999999999992
905,0.6190476190476186,0.24999999999999978,-0.17647058823529413,1.1428571428571423,0.09523809523809536,0.14285714285714285,1.8571428571428572,0.5909090909090817,-0.42105263157894784,-0.16666666666666688,-0.43749999999999967
20,0.4761904761904763,-1.2500000000000002,0.6470588235294118,-0.5714285714285715,-0.09523809523809536,1.1428571428571428,0.5476190476190477,0.04545454545454087,0.42105263157894784,-0.5,-0.49999999999999944
549,0.5238095238095237,0.041666666666666706,0.6764705882352942,-0.4285714285714288,4.380952380952383,-0.5,-0.2857142857142857,0.3636363636363774,-0.21052631578947392,-0.05555555555555562,-0.49999999999999944
1544,0.23809523809523814,-0.6250000000000001,0.5,0.14285714285714232,-0.7619047619047622,-0.07142857142857142,-0.42857142857142855,-0.5454545454545409,-0.7368421052631587,1.0555555555555562,0.6250000000000001
560,2.2857142857142856,0.3333333333333332,0.6764705882352942,0.8571428571428564,-0.19047619047619072,-0.5714285714285714,-0.42857142857142855,1.2272727272727044,-0.894736842105263,-0.2777777777777781,0.7500000000000009
875,0.4285714285714288,-0.8750000000000001,0.41176470588235303,0.8571428571428564,1.428571428571429,-0.42857142857142855,-0.5,-0.2545454545454591,0.0,0.944444444444445,1.000000000000001
527,-0.4285714285714288,-0.5833333333333334,0.6764705882352942,0.4285714285714282,0.8571428571428577,1.4285714285714286,1.1428571428571428,-0.2272727272727548,0.42105263157894784,0.8333333333333337,0.7500000000000009
1548,1.5714285714285712,-0.5,0.7058823529411765,-0.2857142857142859,0.952380952380953,0.42857142857142855,0.30952380952380953,0.5136363636363521,-1.105263157894737,-0.2222222222222225,0.1250000000000007
245,-0.28571428571428603,0.5833333333333334,-0.7647058823529412,-0.2857142857142859,0.23809523809523842,-0.5,-0.3333333333333333,0.7272727272727043,1.5789473684210522,1.8888888888888893,-0.18749999999999936
1367,-0.4761904761904763,0.08333333333333341,0.11764705882352937,0.0,0.4285714285714285,-0.2857142857142857,1.619047619047619,0.24999999999997477,-0.3157894736842109,3.111111111111112,0.1875000000000005
1065,-0.09523809523809534,0.3749999999999999,-0.2352941176470589,0.28571428571428525,0.19047619047619072,-0.5,-0.40476190476190477,-0.18181818181821394,-0.10526315789473696,-0.11111111111111124,0.0
1245,-0.23809523809523814,0.1250000000000001,-0.20588235294117652,-0.5714285714285715,0.14285714285714304,0.14285714285714285,-0.07142857142857142,-0.0681818181818113,0.9473684210526326,0.33333333333333376,0.1875000000000005
1251,-0.1904761904761907,0.24999999999999978,-0.35294117647058826,0.0,-0.09523809523809536,1.0,0.5476190476190477,-0.18181818181821394,-0.15789473684210661,-0.16666666666666688,-0.24999999999999917
1130,0.5714285714285712,0.3333333333333332,-0.7647058823529412,-0.4285714285714288,-1.0000000000000002,-0.5714285714285714,-0.6428571428571429,0.45454545454545914,-0.6842105263157892,0.05555555555555562,0.1250000000000007
1114,-1.3809523809523814,-0.5,0.7058823529411765,2.9999999999999987,-1.5714285714285723,1.1428571428571428,1.0238095238095237,-2.9545454545455097,0.9473684210526326,0.2222222222222225,2.125000000000001
1267,1.1904761904761907,-0.3750000000000001,0.7058823529411765,0.14285714285714232,-0.5238095238095238,0.0,-0.42857142857142855,-0.31818181818183655,-1.105263157894737,1.3888888888888893,0.7500000000000009
1123,1.333333333333333,-0.5,0.3235294117647059,-0.4285714285714288,0.09523809523809536,0.2857142857142857,-0.19047619047619047,0.018181818181786068,-1.0,0.16666666666666688,0.6250000000000001
995,-0.09523809523809534,0.3333333333333332,-0.5882352941176472,-0.2857142857142859,0.0,0.42857142857142855,0.09523809523809523,0.12272727272727044,0.42105263157894784,0.0,-0.06249999999999979
1002,0.5714285714285712,-0.9583333333333335,0.20588235294117652,-0.21428571428571475,-0.7619047619047622,0.0,-0.23809523809523808,-0.7,-0.2631578947368436,1.2222222222222225,0.9375000000000002
1501,-0.04761904761904788,1.2499999999999998,0.08823529411764698,2.9999999999999987,0.19047619047619072,0.5714285714285714,0.6428571428571429,-0.1272727272727548,-0.7894736842105261,-0.5,-0.49999999999999944
466,1.1428571428571432,-0.08333333333333341,0.47058823529411764,-0.2857142857142859,-0.47619047619047616,0.5714285714285714,0.3333333333333333,0.6818181818181634,-0.7894736842105261,0.5555555555555556,0.8125000000000007
1075,0.5714285714285712,-1.1250000000000002,0.2352941176470589,-0.2857142857142859,-0.38095238095238143,2.2857142857142856,0.7142857142857143,0.44999999999997475,0.6842105263157892,1.3333333333333337,0.0
431,-0.04761904761904788,0.1250000000000001,0.2647058823529411,0.0,-0.23809523809523842,0.5714285714285714,0.6904761904761905,0.3181818181817861,-0.3157894736842109,-0.33333333333333315,-0.6250000000000001
1048,0.666666666666667,-0.1250000000000001,0.2941176470588235,-0.7142857142857144,0.09523809523809536,-0.7142857142857143,-0.5476190476190477,0.14545454545454087,-0.21052631578947392,0.8888888888888894,0.4375000000000008
36,-0.04761904761904788,0.3333333333333332,-0.35294117647058826,0.28571428571428525,0.3333333333333331,-0.7142857142857143,-0.5238095238095238,0.3636363636363774,0.5789473684210521,-0.11111111111111124,0.375000000000001
732,-0.28571428571428603,1.3124999999999998,-0.6764705882352942,-0.14285714285714296,0.6190476190476192,-0.21428571428571427,-0.42857142857142855,-0.04545454545454087,0.42105263157894784,-0.8333333333333337,-0.37499999999999983
1570,-0.7142857142857144,-0.6666666666666669,0.7941176470588237,0.0,7.190476190476195,0.42857142857142855,-0.047619047619047616,-1.5000000000000504,0.3157894736842109,1.7222222222222232,1.3750000000000009
130,0.04761904761904746,0.9374999999999999,0.8823529411764708,-0.2857142857142859,1.8571428571428577,1.2142857142857142,2.3095238095238093,0.04545454545454087,-0.3684210526315782,0.2222222222222225,-0.49999999999999944
619,1.6190476190476195,-0.6250000000000001,0.4411764705882352,0.14285714285714232,0.4285714285714285,-0.5,-0.5,0.9545454545454591,-1.1578947368421066,1.0000000000000007,-0.5624999999999992
437,1.5238095238095237,-0.2916666666666667,1.3823529411764706,1.4285714285714282,-0.6190476190476192,-0.5,-0.35714285714285715,0.8636363636363774,-0.7368421052631587,0.2222222222222225,0.6250000000000001
1358,-0.23809523809523814,0.5,-0.2647058823529412,4.57142857142857,4.238095238095241,2.7857142857142856,1.4523809523809523,0.3,-0.15789473684210661,-0.6666666666666669,-0.43749999999999967
1566,-0.5714285714285716,-1.5,1.1176470588235294,-0.14285714285714296,-0.952380952380953,0.7857142857142857,0.35714285714285715,-0.8,0.15789473684210428,0.5,0.6250000000000001
98,-0.1428571428571432,1.5833333333333335,-0.5882352941176472,0.4285714285714282,0.0,-0.5714285714285714,-0.6428571428571429,0.0,0.42105263157894784,-0.33333333333333315,-0.24999999999999917
463,0.09523809523809491,0.5833333333333334,1.2941176470588236,0.0,0.9047619047619053,0.8571428571428571,2.1904761904761907,0.22727272727270434,-1.210526315789474,-0.5,-0.7499999999999997
149,0.14285714285714238,-0.5,0.5294117647058824,0.8571428571428564,0.47619047619047616,-0.14285714285714285,0.14285714285714285,0.3636363636363774,1.1578947368421042,-0.05555555555555562,0.1875000000000005
1399,-0.3333333333333335,0.6250000000000001,-0.7647058823529412,0.0,-0.5238095238095238,-0.21428571428571427,-0.30952380952380953,-0.5,0.5789473684210521,0.5555555555555556,0.5625000000000003
529,0.9523809523809526,0.4583333333333333,-0.05882352941176476,0.28571428571428525,-0.09523809523809536,-0.5,-0.09523809523809523,0.3181818181817861,-1.1578947368421066,-0.2777777777777781,-0.49999999999999944
973,0.2857142857142856,-0.75,0.5294117647058824,-0.7142857142857144,0.0,-0.5,-0.5952380952380952,-0.2954545454545661,1.105263157894737,0.05555555555555562,0.31250000000000006
580,2.095238095238096,-0.08333333333333341,0.6764705882352942,0.0,0.47619047619047616,-0.5714285714285714,-0.5476190476190477,1.5909090909090817,-0.6315789473684218,-1.0000000000000002,-0.37499999999999983
1238,0.09523809523809491,0.8749999999999999,-0.7647058823529412,0.4285714285714282,0.09523809523809536,-0.07142857142857142,-0.30952380952380953,0.5818181818181635,0.3684210526315782,-0.8888888888888891,-0.37499999999999983
574,1.2857142857142856,-0.75,0.6764705882352942,1.4285714285714282,-0.04761904761904768,0.5,0.9761904761904762,1.1363636363636227,-0.6315789473684218,0.44444444444444436,-0.12499999999999958
336,0.4761904761904763,-0.3750000000000001,0.5588235294117647,-0.4285714285714288,-1.2857142857142865,-0.5,-0.5,-0.8636363636363774,0.21052631578947392,0.44444444444444436,1.4375000000000007
1342,-0.1428571428571432,0.08333333333333341,-0.7058823529411766,-0.7142857142857144,0.2857142857142861,0.2857142857142857,-0.14285714285714285,-0.3681818181818113,0.3157894736842109,-0.6111111111111113,0.1250000000000007
483,1.2857142857142856,-0.6666666666666669,1.0,0.0,3.4761904761904776,-0.42857142857142855,-0.4523809523809524,0.8636363636363774,-1.4210526315789478,2.4444444444444455,-0.49999999999999944
666,0.1904761904761907,-0.1250000000000001,0.2941176470588235,-0.5714285714285715,6.809523809523813,-0.5,-0.5,0.5909090909090817,-0.6842105263157892,-0.11111111111111124,-0.43749999999999967
929,0.3809523809523805,-0.7916666666666667,0.35294117647058826,1.5714285714285705,-0.7619047619047622,-0.21428571428571427,-0.42857142857142855,-0.9181818181818365,-0.05263157894736965,0.6111111111111113,1.1250000000000007
699,1.8571428571428577,-0.5833333333333334,0.8529411764705884,-0.14285714285714296,-0.38095238095238143,-0.5714285714285714,-0.42857142857142855,0.8636363636363774,-1.0526315789473697,0.0,0.375000000000001
1039,0.4761904761904763,-0.08333333333333341,-0.14705882352941183,0.0,0.4285714285714285,0.5714285714285714,0.047619047619047616,0.1,0.10526315789473696,1.166666666666667,0.5625000000000003
780,-0.4285714285714288,0.20833333333333307,-0.7647058823529412,-0.2857142857142859,5.285714285714288,-0.07142857142857142,0.19047619047619047,0.027272727272704335,0.0,-0.11111111111111124,-0.49999999999999944
1410,-0.6190476190476195,1.8333333333333333,-0.7647058823529412,-0.5714285714285715,0.14285714285714304,-0.5714285714285714,-0.5,-1.4090909090909183,1.0,-1.0000000000000002,1.0625000000000009
316,0.8095238095238093,0.16666666666666682,-0.08823529411764706,1.7142857142857135,1.0952380952380953,1.7142857142857142,1.3095238095238095,1.3181818181818366,-0.05263157894736965,0.16666666666666688,-0.06249999999999979
1525,-0.5714285714285716,-0.16666666666666682,-0.5294117647058824,-0.14285714285714296,-0.7142857142857145,0.35714285714285715,-0.07142857142857142,-0.536363636363673,0.10526315789473696,0.11111111111111124,-0.31250000000000006
1485,-0.4285714285714288,0.5625000000000001,-0.2941176470588236,-0.14285714285714296,-0.23809523809523842,-0.35714285714285715,-0.2857142857142857,-0.2909090909091322,0.3157894736842109,-0.38888888888888873,-0.31250000000000006
704,0.5714285714285712,1.0208333333333333,-0.6470588235294118,-0.8571428571428571,-0.04761904761904768,-0.6428571428571429,-0.5476190476190477,0.5909090909090817,-0.10526315789473696,-0.44444444444444436,-0.31250000000000006
972,1.0476190476190474,-0.5833333333333334,0.7058823529411765,0.28571428571428525,1.1904761904761907,-0.5,-0.5714285714285714,-0.12272727272727044,-0.47368421052631515,0.16666666666666688,0.8750000000000004
303,-0.23809523809523814,0.6250000000000001,-0.41176470588235303,-0.8571428571428571,5.095238095238098,-0.5714285714285714,-0.38095238095238093,-0.31818181818183655,0.42105263157894784,-0.44444444444444436,-0.43749999999999967
910,0.666666666666667,-0.5833333333333334,0.6470588235294118,2.2857142857142847,2.523809523809525,-0.7142857142857143,-0.6190476190476191,-0.42272727272727045,-0.42105263157894784,-0.2777777777777781,1.8750000000000004
867,-0.4761904761904763,-0.041666666666666706,-0.08823529411764706,-0.2857142857142859,-0.33333333333333376,0.0,-0.35714285714285715,-1.0545454545454591,0.47368421052631515,1.2222222222222225,0.6250000000000001
124,-0.04761904761904788,-0.08333333333333341,-0.2647058823529412,-0.8571428571428571,0.14285714285714304,0.5714285714285714,1.5476190476190477,-0.31818181818183655,0.42105263157894784,-0.7777777777777781,-0.43749999999999967
541,0.7619047619047619,-0.25,0.6764705882352942,5.857142857142855,-0.7142857142857145,-0.5714285714285714,-0.47619047619047616,0.9545454545454591,-0.5263157894736848,0.6111111111111113,0.5000000000000006
21,-0.1428571428571432,-0.5416666666666667,0.14705882352941174,0.14285714285714232,0.14285714285714304,0.7142857142857143,0.8095238095238095,0.6818181818181634,1.105263157894737,0.16666666666666688,-0.31250000000000006
750,0.1904761904761907,0.5416666666666667,-0.4705882352941177,0.9999999999999993,0.47619047619047616,0.2857142857142857,0.07142857142857142,0.6045454545454338,-0.10526315789473696,-0.38888888888888873,-0.43749999999999967
396,-0.6190476190476195,0.8958333333333333,-0.7058823529411766,8.14285714285714,2.0476190476190483,3.9285714285714284,2.0714285714285716,1.2272727272727044,0.8421052631578957,-0.5,-0.18749999999999936
741,0.6190476190476186,0.041666666666666706,-0.05882352941176476,0.5714285714285712,-0.04761904761904768,1.0714285714285714,2.4285714285714284,0.5363636363636226,-0.5263157894736848,-0.2777777777777781,-0.43749999999999967
1093,0.6190476190476186,-0.8750000000000001,0.2941176470588235,0.0,0.0,-0.14285714285714285,-0.14285714285714285,-0.25000000000002526,0.10526315789473696,1.3333333333333337,1.1250000000000007
924,0.33333333333333304,-0.20833333333333354,0.02941176470588238,0.14285714285714232,-1.1428571428571435,0.07142857142857142,-0.21428571428571427,-0.7,-0.6842105263157892,1.0000000000000007,0.6250000000000001
1183,-0.5238095238095242,0.5833333333333334,-0.5588235294117647,-0.8571428571428571,-0.4285714285714285,0.21428571428571427,0.5714285714285714,-0.4454545454545409,-0.10526315789473696,-0.11111111111111124,-0.5624999999999992
1255,-0.8571428571428577,0.5,-0.7058823529411766,0.28571428571428525,-0.47619047619047616,0.9285714285714286,0.21428571428571427,-1.4181818181818366,0.8421052631578957,-0.9444444444444446,0.5000000000000006
31,-0.4761904761904763,0.6875000000000002,-0.7647058823529412,0.4285714285714282,1.2380952380952384,0.6428571428571429,0.0,-0.04545454545454087,0.7894736842105261,-0.2777777777777781,0.2500000000000003
256,0.7142857142857144,-0.75,0.3235294117647059,0.0,-0.19047619047619072,-0.5714285714285714,-0.5714285714285714,0.5909090909090817,-0.47368421052631515,0.0,-0.6250000000000001
1428,-0.04761904761904788,0.5,-0.7647058823529412,-0.4285714285714288,-0.33333333333333376,1.0,0.42857142857142855,-0.2272727272727548,0.0,0.05555555555555562,0.5000000000000006
1379,-0.1904761904761907,0.20833333333333307,-0.7058823529411766,0.5714285714285712,-0.09523809523809536,-0.14285714285714285,-0.047619047619047616,-0.5136363636364026,0.26315789473684126,0.0,0.375000000000001
90,0.0,0.0,0.0,-0.4285714285714288,0.0,2.0714285714285716,2.4523809523809526,-0.13636363636367307,-0.42105263157894784,-0.44444444444444436,-0.43749999999999967
820,-0.4285714285714288,0.6875000000000002,-0.7647058823529412,-0.4285714285714288,0.952380952380953,-0.2857142857142857,-0.35714285714285715,-0.2909090909091322,0.15789473684210428,-0.11111111111111124,-0.31250000000000006
1124,-0.666666666666667,0.24999999999999978,-0.7647058823529412,0.0,0.80952380952381,-0.7142857142857143,-0.5714285714285714,-0.5136363636364026,1.6315789473684217,0.0,0.8125000000000007
1406,0.14285714285714238,-1.1666666666666667,0.2352941176470589,4.1428571428571415,-0.80952380952381,-0.35714285714285715,-0.35714285714285715,0.3181818181817861,-0.47368421052631515,1.7777777777777781,0.4375000000000008
205,2.333333333333334,-0.9166666666666669,1.411764705882353,0.5714285714285712,0.7619047619047622,-0.2857142857142857,-0.21428571428571427,1.2272727272727044,-0.5789473684210521,0.8333333333333337,0.375000000000001
151,0.6190476190476186,0.0,2.1764705882352944,1.7142857142857135,25.2857142857143,1.3571428571428572,0.7619047619047619,1.3181818181818366,-3.0,7.666666666666669,-0.49999999999999944
1003,-0.5238095238095242,-0.6666666666666669,0.17647058823529413,-0.5714285714285715,-0.5714285714285715,-0.6428571428571429,-0.6904761904761905,-1.7727272727272956,0.26315789473684126,-0.38888888888888873,1.6250000000000013
1594,-0.8095238095238098,0.3333333333333332,-0.5294117647058824,-0.2857142857142859,0.5238095238095238,1.3571428571428572,0.16666666666666666,-0.8181818181818366,0.7368421052631587,-0.2222222222222225,0.1875000000000005
397,1.7142857142857144,0.29166666666666646,0.9705882352941176,0.5714285714285712,0.3809523809523808,0.0,0.2857142857142857,0.9545454545454591,-0.6842105263157892,0.16666666666666688,0.5000000000000006
419,-0.5238095238095242,1.0416666666666667,-0.7647058823529412,-0.5714285714285715,-0.6190476190476192,1.5,0.35714285714285715,0.4090909090909183,1.6315789473684217,0.33333333333333376,-0.18749999999999936
503,1.2380952380952381,-1.0833333333333335,0.6176470588235293,-0.4285714285714288,-0.04761904761904768,-0.5,-0.30952380952380953,0.4090909090909183,-0.6842105263157892,2.3333333333333344,0.4375000000000008
767,-0.1904761904761907,0.3333333333333332,0.17647058823529413,0.7142857142857141,1.142857142857143,0.0,1.4523809523809523,1.2181818181818365,0.7368421052631587,0.0,-0.43749999999999967
25,-0.7619047619047623,-0.5416666666666667,-0.2941176470588236,-1.142857142857143,0.04761904761904768,-0.14285714285714285,-0.3333333333333333,-0.5454545454545409,0.15789473684210428,-0.33333333333333315,-0.5624999999999992
1033,-0.1904761904761907,0.20833333333333307,-0.5294117647058824,0.5714285714285712,0.47619047619047616,0.07142857142857142,-0.23809523809523808,-0.35454545454545916,-0.05263157894736965,-0.16666666666666688,0.1250000000000007
946,1.095238095238095,-0.3333333333333334,0.9411764705882353,2.7142857142857126,0.6190476190476192,-0.14285714285714285,-0.30952380952380953,0.3409090909090565,-0.10526315789473696,2.0555555555555562,1.1250000000000007
1550,-0.3809523809523814,0.6666666666666669,-0.7647058823529412,0.14285714285714232,0.3809523809523808,0.2857142857142857,-0.2619047619047619,0.5136363636363521,0.7368421052631587,-0.5,-0.43749999999999967
111,0.23809523809523814,0.4166666666666666,-0.5000000000000001,0.0,0.23809523809523842,-0.14285714285714285,1.6904761904761905,-0.13636363636367307,-0.8421052631578957,0.2222222222222225,-0.24999999999999917
212,1.7619047619047619,-0.3333333333333334,1.1176470588235294,-0.14285714285714296,-0.952380952380953,-0.5714285714285714,-0.5238095238095238,0.5909090909090817,-0.5263157894736848,0.2777777777777781,0.0
622,1.0,0.24999999999999978,-0.11764705882352945,-0.4285714285714288,0.04761904761904768,-0.2857142857142857,-0.11904761904761904,0.3181818181817861,-0.9473684210526326,-0.38888888888888873,-0.43749999999999967
638,-0.09523809523809534,1.6458333333333335,-0.41176470588235303,0.0,3.0476190476190483,-0.42857142857142855,-0.3333333333333333,-0.13636363636367307,0.21052631578947392,0.16666666666666688,0.0
116,0.1904761904761907,0.08333333333333341,0.05882352941176476,-0.4285714285714288,-0.09523809523809536,-0.14285714285714285,0.07142857142857142,0.5,0.42105263157894784,-0.05555555555555562,-0.12499999999999958
477,1.1904761904761907,-1.1666666666666667,0.6764705882352942,-0.5714285714285715,-0.19047619047619072,-0.5,-0.40476190476190477,0.45454545454545914,-0.6842105263157892,2.4444444444444455,0.5000000000000006
528,0.14285714285714238,-0.4166666666666668,0.6764705882352942,0.5714285714285712,0.23809523809523842,1.3571428571428572,0.42857142857142855,0.9545454545454591,0.15789473684210428,0.7222222222222225,-0.9375000000000002
744,1.5238095238095237,-0.5416666666666667,0.8235294117647061,0.7142857142857141,0.7619047619047622,0.5714285714285714,1.5238095238095237,1.545454545454541,-0.9473684210526326,-0.6111111111111113,-0.43749999999999967
454,-0.4285714285714288,-1.2083333333333335,0.41176470588235303,-0.8571428571428571,-0.7619047619047622,0.5714285714285714,0.7142857142857143,-0.681818181818214,1.0,0.05555555555555562,0.5625000000000003
371,0.0,-1.1666666666666667,0.41176470588235303,-0.8571428571428571,-1.0952380952380958,-0.14285714285714285,-0.2857142857142857,0.0,0.052631578947367315,1.3888888888888893,-0.9375000000000002
572,1.095238095238095,-1.1666666666666667,0.6764705882352942,0.28571428571428525,-0.19047619047619072,-0.21428571428571427,-0.21428571428571427,0.5,-0.894736842105263,-0.05555555555555562,0.1250000000000007
1595,-0.9523809523809526,0.1250000000000001,-0.4705882352941177,0.0,-0.80952380952381,1.8571428571428572,0.3333333333333333,-0.7181818181818366,1.105263157894737,0.7777777777777781,0.6250000000000001
599,2.2857142857142856,0.29166666666666646,0.5588235294117647,0.14285714285714232,0.14285714285714304,-0.14285714285714285,-0.35714285714285715,1.5,-1.6315789473684217,0.44444444444444436,-0.5624999999999992
1576,0.04761904761904746,-0.9166666666666669,1.0882352941176472,-0.8571428571428571,0.09523809523809536,0.21428571428571427,-0.19047619047619047,-0.37272727272729567,-0.05263157894736965,0.8888888888888894,0.375000000000001
1421,-0.1904761904761907,-0.5,-0.2352941176470589,-0.8571428571428571,0.0,0.7857142857142857,0.5,-0.09090909090908174,0.15789473684210428,-0.2222222222222225,-0.49999999999999944
909,-0.28571428571428603,-0.8958333333333335,0.3823529411764706,-1.4285714285714286,-0.952380952380953,-0.42857142857142855,-0.6190476190476191,-1.540909090909107,-0.10526315789473696,-0.5555555555555556,0.8125000000000007
1540,-0.8095238095238098,0.0,-0.5294117647058824,3.1428571428571423,-0.38095238095238143,-0.14285714285714285,-0.11904761904761904,-0.10909090909091827,1.3157894736842108,0.05555555555555562,0.8750000000000004
1426,-0.09523809523809534,-1.2083333333333335,0.3235294117647059,-0.5714285714285715,-1.5714285714285723,0.7142857142857143,0.5476190476190477,0.18181818181816348,0.5263157894736848,0.5,1.1875000000000004
0,-0.23809523809523814,0.7499999999999998,-0.7647058823529412,-0.4285714285714288,-0.14285714285714304,-0.14285714285714285,-0.07142857142857142,0.5,1.0526315789473673,-0.33333333333333315,-0.49999999999999944
915,0.33333333333333304,-0.8541666666666667,0.41176470588235303,0.0,0.0,-0.7142857142857143,-0.7380952380952381,-0.7181818181818366,-0.21052631578947392,0.2777777777777781,1.0625000000000009
265,1.8571428571428577,-1.0833333333333335,0.7647058823529412,-0.5714285714285715,-0.38095238095238143,-0.5,-0.6428571428571429,0.04545454545454087,-0.5789473684210521,0.5555555555555556,0.0
1508,-0.3809523809523814,-1.0416666666666667,1.0,-0.14285714285714296,-0.23809523809523842,0.2857142857142857,-0.2857142857142857,0.6545454545454591,0.3684210526315782,0.5555555555555556,0.2500000000000003
1038,0.3809523809523805,-0.45833333333333354,0.4411764705882352,5.714285714285713,-0.04761904761904768,0.8571428571428571,0.11904761904761904,-0.6363636363636731,-0.3684210526315782,0.8333333333333337,1.5000000000000007
261,-0.4285714285714288,1.8958333333333333,-0.6470588235294118,-0.2857142857142859,0.3809523809523808,-0.07142857142857142,0.7142857142857143,-0.47727272727272957,0.21052631578947392,-0.11111111111111124,-0.49999999999999944
1011,0.4761904761904763,-0.8333333333333334,0.14705882352941174,-0.2857142857142859,0.4285714285714285,-0.07142857142857142,-0.42857142857142855,-0.45454545454545914,-0.7368421052631587,-0.38888888888888873,0.1250000000000007
1397,-0.28571428571428603,0.29166666666666646,0.0,-0.2857142857142859,0.04761904761904768,0.2857142857142857,1.5952380952380953,-0.3909090909091322,-0.15789473684210661,-0.5555555555555556,-0.18749999999999936
1148,-0.04761904761904788,-0.5416666666666667,0.47058823529411764,-0.2857142857142859,0.3333333333333331,-0.2857142857142857,-0.38095238095238093,-0.6545454545454591,0.42105263157894784,0.2222222222222225,0.8750000000000004
356,1.7142857142857144,-0.45833333333333354,0.7647058823529412,1.1428571428571423,0.04761904761904768,1.1428571428571428,0.42857142857142855,1.545454545454541,-0.2631578947368436,1.444444444444445,0.5000000000000006
